ID,Binomial,Replicate,Citation,Class,Order,Family,Genus,Species,Subspecies,Authority,Common_name,Location,Country,All_countries,Region,IPBES_region,IPBES_subregion,Latitude,Longitude,Specific_location,System,T_realm,T_biome,FW_realm,FW_biome,M_realm,M_ocean,M_biome,Migratory_fw_fish,Units,Method,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
17747,Crocodylus_intermedius,0,"Espinosa-Blanco, A. S. and A. E. Seijas (2012). ""Declinación poblacional del caimán del Orinoco (Crocodylus intermedius) en dos sectores del Sistema del Río Cojedes, Venezuela."" Ecotrópicos 25: 22-35",Reptilia,Crocodylia,Crocodylidae,Crocodylus,intermedius,,"(Graves, 1819)",Orinoco crocodile,"Confluencia-Ca??o Amarillo, Cojedes river system (CAM)","Venezuela, Bolivarian Republic Of","Venezuela, Bolivarian Republic Of",Latin America and Caribbean,Americas,South America,8.736944,-68.129444,0,Freshwater,,,Neotropical,Tropical and subtropical floodplain rivers and wetland complexes,,,,0,Number of individuals,Plot survey - visual searches by boat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88,,,,,,,,,,,,4,,,2.5,,,,,,,,,,,
18253,Pteronura_brasiliensis,0,"Groenendijk, J., Hajek, F., Johnson, P.J., Macdonald, D.W., Calvimontes, J., Staib, E. and Schenck, C. 2014. Demography of the Giant Otter (Pteronura brasiliensis) in Manu National Park, South-Eastern Peru: Implications for Conservation. PLoS ONE 9(8).",Mammalia,Carnivora,Mustelidae,Pteronura,brasiliensis,,"(Gmelin, 1788)",Giant otter,Manu National Park,Peru,Peru,Latin America and Caribbean,Americas,South America,-12.041944,-71.787222,1,Freshwater,,,Neotropical,Montane freshwaters,,,,0,Number of individuals,Boat survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,49,44,42,43,48,,,64,78,81,82,82,88,87,81,,,,,,,,,,,,,,
18260,Larimus_breviceps,0,"Bessa, E., Santos, F.B., Pombo, M., Denadai, M., Fonseca, M. and Turra, A. 2014. Population ecology, life history and diet of the shorthead drum Larimus breviceps in a tropical bight in southeastern Brazil. Journal of the Marine Biological Association of the United Kingdom 94(3): 615-622.",Actinopteri,Perciformes,Sciaenidae,Larimus,breviceps,,Cuvier 1830,Shorthead drum,Caraguatatuba Bay,Brazil,Brazil,Latin America and Caribbean,,,-23.683333,-45.416667,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,Number of individuals,Visual observations from trawl sampling scheme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,,,,,,,,,,,,,
18284,Antilocapra_americana,0,"Valdés, M. and Manterola, C. 2001. La conservación del berrendo (Antilocapra americana) en México. Biodiversitas, CONABIO. 35: 1-6.",Mammalia,Artiodactyla,Antilocapridae,Antilocapra,americana,mexicana,"(Ord, 1815)",Pronghorn,"La Perla, Camargo, Chihuahua State",Mexico,Mexico,Latin America and Caribbean,Americas,Mesoamerica,28.305833,-104.549167,1,Terrestrial,Nearctic,Deserts and xeric shrublands,,,,,,0,Individuals,Census,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,34,,,,,,,,,,,,,,,,,,,,,,
18497,Carcharodon_carcharias,0,"Sosa-Nishizaki, O., et al. (2012). Problems with photo identification as a method of estimating abundance of white sharks, Carcharodon carcharias. Perspectives on the Biology and Life History of the White Shark, CRC Press: 393-404.",Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,carcharias,,(Linnaeus 1758),Great white shark,"Guadalupe Island, Pacific Ocean",Mexico,Mexico,Latin America and Caribbean,,,29.046111,-118.282778,0,Marine,,,,,Tropical and subtropical Indo-Pacific,North Pacific Ocean,Unknown,0,Number of individuals,Mark-recapture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,77,84,68,85,78,85,,,,,,,,,,,
18542,Tursiops_truncatus,0,"Vermeulen, E. and S. Bräger (2015). ""Demographics of the disappearing bottlenose dolphin in Argentina: A common species on its way out?"" PLoS ONE 10(3).",Mammalia,Cetacea,Delphinidae,Tursiops,truncatus,,"Montagu, 1821",Bottlenose dolphin,"Bah?ía San Antonio, northwest of the San Mat?ías Gulf, Patagonia",Argentina,Argentina,Latin America and Caribbean,,,-40.75,-64.9,1,Marine,,,,,South temperate and Antarctic,South Atlantic Ocean,Unknown,0,Number of individuals,"Systematic photo-identification surveys, combination of land-based and sea-based",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.37013,71.02828,52.0078,,,,,,,,,
18574,Oecomys_mamorae,0,"de Andreazzi, C. S., et al. (2011). ""Population ecology of small rodents and marsupials in a semi-deciduous tropical forest of the southeast Pantanal, Brazil."" Zoologia 28(6): 762-770.",Mammalia,Rodentia,Cricetidae,Oecomys,mamorae,,"Thomas, 1906",Marmore oecomys / Mamore arboreal rice rat,"Rio Negro farm, southeast of the Nhecolandia region of the Brazilian Pantanal, state of Mato Grosso do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-19.883333,-56.383333,1,Terrestrial,Neotropical,Flooded grasslands and savannas,,,,,,0,Number of individuals,"2-year mark-recapture study, analysed the population dynamics of the most abundant small mammal species with the jackknife estimator.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6295,64.70535,,,,,,,,,,,,,,,,
18577,Thrichomys_pachyurus,0,"de Andreazzi, C. S., et al. (2011). ""Population ecology of small rodents and marsupials in a semi-deciduous tropical forest of the southeast Pantanal, Brazil."" Zoologia 28(6): 762-770.",Mammalia,Rodentia,Echimyidae,Thrichomys,pachyurus,,"Wagner, 1845",Paraguayan punar?«,"Rio Negro farm, southeast of the Nhecolandia region of the Brazilian Pantanal, state of Mato Grosso do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-19.883333,-56.383333,1,Terrestrial,Neotropical,Flooded grasslands and savannas,,,,,,0,Number of individuals,"2-year mark-recapture study, analysed the population dynamics of the most abundant small mammal species with the jackknife estimator.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.53985,9.9325,,,,,,,,,,,,,,,,
18586,Gracilinanus_agilis,0,"de Andreazzi, C. S., et al. (2011). ""Population ecology of small rodents and marsupials in a semi-deciduous tropical forest of the southeast Pantanal, Brazil."" Zoologia 28(6): 762-770.",Mammalia,Didelphimorphia,Didelphidae,Gracilinanus,agilis,,"Burmeister, 1854",Agile gracile opossum,"Rio Negro farm, southeast of the Nhecolandia region of the Brazilian Pantanal, state of Mato Grosso do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-19.883333,-56.383333,1,Terrestrial,Neotropical,Flooded grasslands and savannas,,,,,,0,Number of individuals,"2-year mark-recapture study, analysed the population dynamics of the most abundant small mammal species with the jackknife estimator.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5827,2.266725,,,,,,,,,,,,,,,,
18658,Proechimys_cuvieri,0,"Granjon, L., et al. (2002). ""Evolution of small terrestrial mammal species richness on newly formed islands in primary tropical forest of French Guiana: A 6 year study."" Rev. Écol. (Terre Vie) 57.",Mammalia,Rodentia,Echimyidae,Proechimys,cuvieri,,"Petter, 1978",CuvierÈÃÍs spiny-rat,"Island 21, Saint-Eug??ne study site, Courcibo River, tributary of the Sinnamary River",French Guiana,French Guiana,Latin America and Caribbean,Americas,South America,4.85,-53.066667,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,Live traps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,18,16,,,,,,,,,,,,,,,,,,,,,
19511,Strabomantis_biporcatus,0,"Watling, J. I. and M. A. Donnelly (2002). ""Seasonal patterns of reproduction and abundance of leaf litter frogs in a Central American rainforest."" Journal of Zoology 258: 269-276",Amphibia,Anura,Craugastoridae,Strabomantis,biporcatus,,"Peters, 1863",Puerto Cabello robber frog,"La Selva Biological Station, Heredia Province",Costa Rica,Costa Rica,Latin America and Caribbean,Americas,Mesoamerica,10.421944,-84.015,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,"Frogs were collected from 8x8 m litter plots, which were sampled monthly by 2??4 observers. Six different focal litter plots were sampled each month during the study period, with the exception that the first 6 quadrats were sampled in late November and early December 1973. November and December 1973 samples were combined into 1 period.",,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19551,Oophaga_pumilio,0,"Watling, J. I. and M. A. Donnelly (2002). ""Seasonal patterns of reproduction and abundance of leaf litter frogs in a Central American rainforest."" Journal of Zoology 258: 269-276",Amphibia,Anura,Dendrobatidae,Oophaga,pumilio,,"(Schmidt, 1857)",Strawberry poison frog,"La Selva Biological Station, Heredia Province",Costa Rica,Costa Rica,Latin America and Caribbean,Americas,Mesoamerica,10.421944,-84.015,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,"Frogs were collected from 8x8 m litter plots, which were sampled monthly by 2??4 observers. Six different focal litter plots were sampled each month during the study period, with the exception that the first 6 quadrats were sampled in late November and early December 1973. November and December 1973 samples were combined into 1 period.",,,,,,,,,,,,,,,,,,,,,,,,26,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19552,Hypopachus_pictiventris,0,"Watling, J. I. and M. A. Donnelly (2002). ""Seasonal patterns of reproduction and abundance of leaf litter frogs in a Central American rainforest."" Journal of Zoology 258: 269-276",Amphibia,Anura,Microhylidae,Hypopachus,pictiventris,,"(Cope, 1886)",Nicaragua narrowmouth toad,"La Selva Biological Station, Heredia Province",Costa Rica,Costa Rica,Latin America and Caribbean,Americas,Mesoamerica,10.421944,-84.015,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,"Frogs were collected from 8x8 m litter plots, which were sampled monthly by 2??4 observers. Six different focal litter plots were sampled each month during the study period, with the exception that the first 6 quadrats were sampled in late November and early December 1973. November and December 1973 samples were combined into 1 period.",,,,,,,,,,,,,,,,,,,,,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19553,Craugastor_talamancae,0,"Watling, J. I. and M. A. Donnelly (2002). ""Seasonal patterns of reproduction and abundance of leaf litter frogs in a Central American rainforest."" Journal of Zoology 258: 269-276",Amphibia,Anura,Craugastoridae,Craugastor,talamancae,,"(Dunn, 1931)",Almirante robber frog,"La Selva Biological Station, Heredia Province",Costa Rica,Costa Rica,Latin America and Caribbean,Americas,Mesoamerica,10.421944,-84.015,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,"Frogs were collected from 8x8 m litter plots, which were sampled monthly by 2??4 observers. Six different focal litter plots were sampled each month during the study period, with the exception that the first 6 quadrats were sampled in late November and early December 1973. November and December 1973 samples were combined into 1 period.",,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19567,Craugastor_bransfordii,0,"Watling, J. I. and M. A. Donnelly (2002). ""Seasonal patterns of reproduction and abundance of leaf litter frogs in a Central American rainforest."" Journal of Zoology 258: 269-276",Amphibia,Anura,Craugastoridae,Craugastor,bransfordii,,"(Cope, 1886)",Bransford's robber frog,"La Selva Biological Station, Heredia Province",Costa Rica,Costa Rica,Latin America and Caribbean,Americas,Mesoamerica,10.421944,-84.015,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,"Frogs were collected from 8x8 m litter plots, which were sampled monthly by 2?Ú??4 observers. Six different focal litter plots were sampled each month during the study period, with the exception that the first 6 quadrats were sampled in late November and early December 1973. November and December 1973 samples were combined into 1 period.",,,,,,,,,,,,,,,,,,,,,,,,30,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19577,Pristimantis_peruvianus,0,"Blair, C. and T. M. Doan (2009). ""Patterns of Community Structure and Microhabitat Usage in Peruvian Pristimantis (Anura: Strabomantidae)."" Copeia 2009(2): 303-312 ",Amphibia,Anura,Craugastoridae,Pristimantis,peruvianus,,"(Melin, 1941)",Peru robber frog,"EcoAmazonia, Tambopata province",Peru,Peru,Latin America and Caribbean,Americas,South America,-12.520556,-68.955556,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,Both quadrant and visual encounter survey methodologies were used ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,35,,,,,,,,,,,,,,,,,,,,,,
19680,Rhinella_henseli,0,"Zanella, N. (2018). Amphibian data from University of Passo Fundo. Unpublished",Amphibia,Anura,Bufonidae,Rhinella,henseli,,"(Lutz, 1934)",No common name,"Flona, Mato Castelhano, Rio Grande do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-28.344722,-52.207222,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,Pitfall traps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,
19681,Rhinella_icterica,0,"Zanella, N. (2018). Amphibian data from University of Passo Fundo. Unpublished",Amphibia,Anura,Bufonidae,Rhinella,icterica,,"(Spix, 1824)",Yellow cururu toad,"Flona, Mato Castelhano, Rio Grande do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-28.344722,-52.21,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,Pitfall traps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,
19683,Physalaemus_cuvieri,0,"Zanella, N. (2018). Amphibian data from University of Passo Fundo. Unpublished",Amphibia,Anura,Leptodactylidae,Physalaemus,cuvieri,,"Fitzinger, 1826",Barker frog,"Flona, Mato Castelhano, Rio Grande do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-28.344722,-52.21,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,Pitfall traps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,
19684,Adenomera_araucaria,0,"Zanella, N. (2018). Amphibian data from University of Passo Fundo. Unpublished",Amphibia,Anura,Leptodactylidae,Adenomera,araucaria,,"Kwet & Angulo, 2002",No common name,"Flona, Mato Castelhano, Rio Grande do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-28.344722,-52.21,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,Pitfall traps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,
19685,Ischnocnema_henselii,0,"Zanella, N., A. d. Paula, et al. (2013). ""Herpetofauna do Parque Natural Municipal de Sertão, Rio Grande do Sul, Brasil."" Biota Neotropica 13: 290-298.",Amphibia,Anura,Brachycephalidae,Ischnocnema,henselii,,"(Peters, 1870)",No common name,"Sert?·o, Rio Grande do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-28.041944,-52.224444,1,Terrestrial,Neotropical,"Tropical and subtropical grasslands, savannas and shrublands",,,,,,0,Number of individuals,Pitfall traps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,17,,,,,,,,,,,
19686,Leptodactylus_plaumanni,0,"Zanella, N., A. d. Paula, et al. (2013). ""Herpetofauna do Parque Natural Municipal de Sertão, Rio Grande do Sul, Brasil."" Biota Neotropica 13: 290-298.",Amphibia,Anura,Leptodactylidae,Leptodactylus,plaumanni,,"Ahl, 1936",Nova Teutonia white-lipped frog,"Sertao, Rio Grande do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-28.041944,-52.224444,1,Terrestrial,Neotropical,"Tropical and subtropical grasslands, savannas and shrublands",,,,,,0,Number of individuals,pitfall traps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,,
19687,Leptodactylus_mystacinus,0,"Zanella, N., A. d. Paula, et al. (2013). ""Herpetofauna do Parque Natural Municipal de Sertão, Rio Grande do Sul, Brasil."" Biota Neotropica 13: 290-298.",Amphibia,Anura,Leptodactylidae,Leptodactylus,mystacinus,,"(Burmeister, 1861)",Moustached frog,"Sertao, Rio grande do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-28.041944,-52.224444,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,pitfall traps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,
19688,Melanophryniscus_devincenzii,0,"Zanella, N., A. d. Paula, et al. (2013). ""Herpetofauna do Parque Natural Municipal de Sertão, Rio Grande do Sul, Brasil."" Biota Neotropica 13: 290-298.",Amphibia,Anura,Bufonidae,Melanophryniscus,devincenzii,,"Klappenbach, 1968",Rivera redbelly toad,"Sertao, Rio Grande do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-28.041944,-52.224444,1,Terrestrial,Neotropical,"Tropical and subtropical grasslands, savannas and shrublands",,,,,,0,Number of individuals,pitfall traps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,
19689,Proceratophrys_bigibbosa,0,"Zanella, N., A. d. Paula, et al. (2013). ""Herpetofauna do Parque Natural Municipal de Sertão, Rio Grande do Sul, Brasil."" Biota Neotropica 13: 290-298.",Amphibia,Anura,Odontophrynidae,Proceratophrys,bigibbosa,,"(Peters, 1872)",Peters' smooth horned frog,"Sertao, Rio Grande do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-28.041944,-52.224444,1,Terrestrial,Neotropical,"Tropical and subtropical grasslands, savannas and shrublands",,,,,,0,Number of individuals,pitfall traps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,9,,,,,,,,,,,
19691,Didelphis_albiventris,0,"Zanella, N. (2018). Mammal data from University of Passo Fundo",Mammalia,Didelphimorphia,Didelphidae,Didelphis,albiventris,,"Lund, 1840",White-eared opossum,"Campus 1, University of Passo Fundo, Rio Grande do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-28.229444,-52.388056,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,Sand plots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,17,1,0,,,,
19692,Lycalopex_gymnocercus,0,"Zanella, N. (2018). Mammal data from University of Passo Fundo",Mammalia,Carnivora,Canidae,Lycalopex,gymnocercus,,"(Fischer, 1814)",Pampas fox,"Campus 1, University of Passo Fundo, Rio Grande do Sul",Brazil,Brazil,Latin America and Caribbean,Americas,South America,-28.229444,-52.388056,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,sand plots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,15,0,0,,,,
19699,Cathorops_spixii,0,"Denadai, M., et al. (2013). ""Population dynamics and diet of the Madamango Sea catfish Cathorops spixii (Agassiz, 1829) (Siluriformes: Ariidae) in a tropical bight in Southeastern Brazil."" PLoS ONE 8(11): e81257.",Actinopteri,Siluriformes,Ariidae,Cathorops,spixii,,(Agassiz 1829),Madamango sea catfish,"Caraguatatuba Bight (between Porto Novo and Palmeiras beaches, and between Indaia and Centro beaches), S?·o Paulo state",Brazil,Brazil,Latin America and Caribbean,,,-23.663664,-45.428959,1,Marine,,,,,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,Number of individuals,"3 10m stretches of beach from both North and South locations randomly selected from 200 each month, trawled  with fishing boat and number in net counted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,125,,,,,,,,,,,,,,,,
